date,bank,town,num_technicians
2023-07-01,Arab Banking Corporation (ABC),Sfax,6
2023-07-01,Banque Tuniso-Libyenne (BTL),Kasserine,5
2023-07-01,Banque Internationale Arabe de Tunisie (BIAT),Tataouine,1
2023-07-01,Arab Banking Corporation (ABC),Kebili,4
2023-07-01,Banque de Tunisie (BT),Monastir,3
2023-07-01,Banque de Tunisie (BT),Sousse,2
2023-07-01,Banque Nationale Agricole (BNA),Tozeur,6
2023-07-02,Banque Internationale Arabe de Tunisie (BIAT),Kebili,8
2023-07-02,Arab Tunisian Bank (ATB),Sousse,8
2023-07-02,Banque Tuniso-Libyenne (BTL),Siliana,8
2023-07-02,Banque de l'Habitat (BH),Zaghouan,8
2023-07-02,Attijari Bank,Mahdia,4
2023-07-02,Banque Internationale Arabe de Tunisie (BIAT),Medenine,5
2023-07-02,Banque de Tunisie (BT),Sfax,2
2023-07-02,Banque de l'Habitat (BH),Ben Arous,8
2023-07-02,Attijari Bank,Ariana,1
2023-07-03,Amen Bank (AB),Kasserine,8
2023-07-03,Banque Nationale Agricole (BNA),Jendouba,3
2023-07-03,Banque de l'Habitat (BH),Tataouine,6
2023-07-03,Banque de Tunisie (BT),Kebili,8
2023-07-03,Banque Internationale Arabe de Tunisie (BIAT),Nabeul,5
2023-07-03,Arab Tunisian Bank (ATB),Siliana,3
2023-07-03,Arab Tunisian Bank (ATB),Ariana,6
2023-07-03,Banque Nationale Agricole (BNA),Béja,2
2023-07-03,Amen Bank (AB),Sousse,6
2023-07-03,Banque Nationale Agricole (BNA),Sidi Bouzid,3
2023-07-04,Banque de l'Habitat (BH),Jendouba,4
2023-07-04,Banque Tuniso-Libyenne (BTL),Kairouan,5
2023-07-04,Amen Bank (AB),Béja,7
2023-07-04,Banque de Tunisie (BT),Béja,2
2023-07-05,Banque Tuniso-Libyenne (BTL),Tozeur,6
2023-07-05,Banque de Tunisie (BT),Kebili,4
2023-07-05,Amen Bank (AB),Gabès,4
2023-07-05,Banque Nationale Agricole (BNA),Tataouine,7
2023-07-05,Banque Internationale Arabe de Tunisie (BIAT),Manouba,4
2023-07-05,Arab Tunisian Bank (ATB),Kairouan,6
2023-07-05,Banque Tuniso-Libyenne (BTL),Nabeul,2
2023-07-05,Banque de Tunisie (BT),Sidi Bouzid,7
2023-07-06,Banque Tuniso-Libyenne (BTL),Gabès,1
2023-07-06,Banque Internationale Arabe de Tunisie (BIAT),Monastir,5
2023-07-06,La Poste Tunisienne,Béja,8
2023-07-06,Arab Tunisian Bank (ATB),Medenine,8
2023-07-06,Banque de Tunisie (BT),Béja,1
2023-07-06,Banque Internationale Arabe de Tunisie (BIAT),Sousse,1
2023-07-07,Amen Bank (AB),Monastir,1
2023-07-07,Amen Bank (AB),Ariana,8
2023-07-07,Arab Tunisian Bank (ATB),Jendouba,8
2023-07-07,Attijari Bank,Gafsa,1
2023-07-07,Arab Tunisian Bank (ATB),Nabeul,1
2023-07-07,Amen Bank (AB),Monastir,5
2023-07-07,La Poste Tunisienne,Bizerte,3
2023-07-08,La Poste Tunisienne,Ariana,2
2023-07-08,Banque Tuniso-Libyenne (BTL),Tataouine,8
2023-07-08,Banque de Tunisie (BT),Monastir,3
2023-07-08,Banque Nationale Agricole (BNA),Ben Arous,8
2023-07-08,La Poste Tunisienne,Kebili,6
2023-07-08,Banque de l'Habitat (BH),Gafsa,8
2023-07-08,Banque Nationale Agricole (BNA),Siliana,2
2023-07-08,Banque Internationale Arabe de Tunisie (BIAT),Kef,1
2023-07-09,La Poste Tunisienne,Bizerte,8
2023-07-09,Banque Nationale Agricole (BNA),Tozeur,5
2023-07-09,Attijari Bank,Tunis,7
2023-07-09,Banque Tuniso-Libyenne (BTL),Sousse,4
2023-07-10,Banque Internationale Arabe de Tunisie (BIAT),Sousse,1
2023-07-10,Banque de l'Habitat (BH),Sfax,6
2023-07-10,Amen Bank (AB),Tataouine,6
2023-07-10,Amen Bank (AB),Kef,2
2023-07-10,Banque Internationale Arabe de Tunisie (BIAT),Gabès,2
2023-07-10,Amen Bank (AB),Siliana,8
2023-07-11,Banque de l'Habitat (BH),Tataouine,6
2023-07-11,Arab Banking Corporation (ABC),Zaghouan,6
2023-07-11,Banque Tuniso-Libyenne (BTL),Mahdia,4
2023-07-11,Banque Tuniso-Libyenne (BTL),Béja,4
2023-07-12,Banque de l'Habitat (BH),Tunis,8
2023-07-12,Arab Tunisian Bank (ATB),Bizerte,4
2023-07-12,Banque Tuniso-Libyenne (BTL),Kef,4
2023-07-12,Arab Tunisian Bank (ATB),Jendouba,3
2023-07-12,La Poste Tunisienne,Zaghouan,4
2023-07-12,Banque de Tunisie (BT),Sousse,8
2023-07-12,Banque de Tunisie (BT),Kasserine,8
2023-07-12,Banque de l'Habitat (BH),Gafsa,7
2023-07-12,Amen Bank (AB),Kasserine,6
2023-07-12,Banque de l'Habitat (BH),Tunis,3
2023-07-13,La Poste Tunisienne,Sfax,8
2023-07-13,Arab Tunisian Bank (ATB),Sidi Bouzid,2
2023-07-13,Banque Tuniso-Libyenne (BTL),Gafsa,7
2023-07-13,Arab Tunisian Bank (ATB),Sousse,2
2023-07-13,Banque Internationale Arabe de Tunisie (BIAT),Sousse,3
2023-07-13,Banque Tuniso-Libyenne (BTL),Nabeul,1
2023-07-14,Banque Nationale Agricole (BNA),Zaghouan,4
2023-07-14,Banque Nationale Agricole (BNA),Béja,4
2023-07-14,Banque Tuniso-Libyenne (BTL),Gabès,4
2023-07-14,La Poste Tunisienne,Ariana,1
2023-07-14,Arab Banking Corporation (ABC),Sousse,2
2023-07-15,Amen Bank (AB),Tataouine,6
2023-07-15,Banque de Tunisie (BT),Kasserine,1
2023-07-15,Banque de l'Habitat (BH),Gabès,1
2023-07-15,Banque Internationale Arabe de Tunisie (BIAT),Kebili,7
2023-07-15,Arab Banking Corporation (ABC),Kairouan,1
2023-07-15,Banque de l'Habitat (BH),Kairouan,2
2023-07-15,La Poste Tunisienne,Gafsa,5
2023-07-16,Banque Internationale Arabe de Tunisie (BIAT),Medenine,2
2023-07-16,Arab Banking Corporation (ABC),Mahdia,6
2023-07-16,Arab Tunisian Bank (ATB),Mahdia,1
2023-07-16,Banque de l'Habitat (BH),Gafsa,8
2023-07-16,Attijari Bank,Tozeur,7
2023-07-16,Arab Banking Corporation (ABC),Gafsa,3
2023-07-16,La Poste Tunisienne,Medenine,3
2023-07-18,Arab Banking Corporation (ABC),Jendouba,4
2023-07-18,Banque Internationale Arabe de Tunisie (BIAT),Bizerte,6
2023-07-18,Banque de Tunisie (BT),Mahdia,5
2023-07-19,Banque Internationale Arabe de Tunisie (BIAT),Medenine,7
2023-07-19,Banque Internationale Arabe de Tunisie (BIAT),Ben Arous,8
2023-07-19,Banque Nationale Agricole (BNA),Monastir,2
2023-07-19,Banque Internationale Arabe de Tunisie (BIAT),Kasserine,2
2023-07-19,La Poste Tunisienne,Ariana,4
2023-07-20,Banque Nationale Agricole (BNA),Mahdia,5
2023-07-20,Amen Bank (AB),Medenine,3
2023-07-20,La Poste Tunisienne,Kebili,6
2023-07-20,Banque Tuniso-Libyenne (BTL),Jendouba,1
2023-07-20,Banque de l'Habitat (BH),Sidi Bouzid,2
2023-07-20,Banque de l'Habitat (BH),Medenine,2
2023-07-20,Banque de Tunisie (BT),Kairouan,7
2023-07-20,Arab Banking Corporation (ABC),Monastir,4
2023-07-20,Amen Bank (AB),Sousse,6
2023-07-21,La Poste Tunisienne,Kebili,6
2023-07-21,La Poste Tunisienne,Gafsa,5
2023-07-21,Banque Tuniso-Libyenne (BTL),Tozeur,6
2023-07-21,Banque de l'Habitat (BH),Kebili,6
2023-07-21,Banque de Tunisie (BT),Sidi Bouzid,2
2023-07-22,Banque Nationale Agricole (BNA),Kairouan,2
2023-07-22,Banque Internationale Arabe de Tunisie (BIAT),Kef,1
2023-07-22,Banque de Tunisie (BT),Sidi Bouzid,5
2023-07-22,La Poste Tunisienne,Sidi Bouzid,2
2023-07-22,Arab Tunisian Bank (ATB),Sfax,1
2023-07-22,Banque de l'Habitat (BH),Kebili,4
2023-07-22,Banque Tuniso-Libyenne (BTL),Kairouan,3
2023-07-22,Banque Nationale Agricole (BNA),Bizerte,7
2023-07-22,Arab Tunisian Bank (ATB),Kasserine,6
2023-07-23,La Poste Tunisienne,Nabeul,6
2023-07-23,Banque de l'Habitat (BH),Zaghouan,7
2023-07-23,Banque Nationale Agricole (BNA),Jendouba,2
2023-07-23,Arab Tunisian Bank (ATB),Kasserine,3
2023-07-23,Amen Bank (AB),Nabeul,1
2023-07-23,Banque Nationale Agricole (BNA),Monastir,1
2023-07-23,Banque de l'Habitat (BH),Kasserine,7
2023-07-23,Banque Tuniso-Libyenne (BTL),Tataouine,2
2023-07-23,Banque Internationale Arabe de Tunisie (BIAT),Nabeul,2
2023-07-24,Attijari Bank,Gafsa,5
2023-07-24,La Poste Tunisienne,Medenine,3
2023-07-24,Attijari Bank,Sfax,3
2023-07-24,Banque Internationale Arabe de Tunisie (BIAT),Kairouan,2
2023-07-24,Banque Tuniso-Libyenne (BTL),Nabeul,3
2023-07-25,Arab Banking Corporation (ABC),Gabès,2
2023-07-26,Attijari Bank,Tozeur,5
2023-07-26,Banque Nationale Agricole (BNA),Tataouine,6
2023-07-26,Amen Bank (AB),Gabès,8
2023-07-26,Arab Tunisian Bank (ATB),Monastir,5
2023-07-26,Amen Bank (AB),Ariana,5
2023-07-26,Banque Tuniso-Libyenne (BTL),Kebili,6
2023-07-26,Banque Tuniso-Libyenne (BTL),Béja,4
2023-07-26,Attijari Bank,Sousse,4
2023-07-26,Banque Nationale Agricole (BNA),Zaghouan,2
2023-07-27,Amen Bank (AB),Zaghouan,3
2023-07-27,Banque de Tunisie (BT),Béja,6
2023-07-27,La Poste Tunisienne,Kebili,5
2023-07-27,Banque Internationale Arabe de Tunisie (BIAT),Medenine,2
2023-07-27,Arab Banking Corporation (ABC),Béja,4
2023-07-28,Arab Tunisian Bank (ATB),Tunis,4
2023-07-28,La Poste Tunisienne,Tunis,2
2023-07-28,Amen Bank (AB),Tunis,8
2023-07-28,Arab Tunisian Bank (ATB),Kef,1
2023-07-28,Attijari Bank,Gafsa,6
2023-07-28,Banque de Tunisie (BT),Sousse,7
2023-07-28,La Poste Tunisienne,Mahdia,5
2023-07-28,La Poste Tunisienne,Sfax,6
2023-07-29,La Poste Tunisienne,Jendouba,4
2023-07-29,Arab Tunisian Bank (ATB),Siliana,3
2023-07-29,La Poste Tunisienne,Nabeul,8
2023-07-29,Banque Internationale Arabe de Tunisie (BIAT),Gafsa,6
2023-07-29,Banque Nationale Agricole (BNA),Nabeul,5
2023-07-30,Banque Tuniso-Libyenne (BTL),Mahdia,5
2023-07-30,Arab Tunisian Bank (ATB),Sidi Bouzid,2
2023-07-30,Banque de Tunisie (BT),Kef,4
2023-07-30,Banque Internationale Arabe de Tunisie (BIAT),Manouba,3
2023-07-30,Banque de Tunisie (BT),Sfax,7
2023-07-30,Banque Internationale Arabe de Tunisie (BIAT),Nabeul,6
2023-07-30,Banque de Tunisie (BT),Gabès,7
2023-07-30,Arab Banking Corporation (ABC),Gafsa,7
2023-07-30,Arab Tunisian Bank (ATB),Nabeul,7
2023-07-31,Banque Tuniso-Libyenne (BTL),Gafsa,4
2023-07-31,Banque de Tunisie (BT),Manouba,3
2023-07-31,Banque de Tunisie (BT),Ben Arous,4
2023-08-01,Banque de Tunisie (BT),Gabès,1
2023-08-01,Arab Tunisian Bank (ATB),Bizerte,7
2023-08-01,Banque de Tunisie (BT),Nabeul,1
2023-08-01,Arab Banking Corporation (ABC),Mahdia,6
2023-08-02,Banque Tuniso-Libyenne (BTL),Gabès,4
2023-08-02,Arab Banking Corporation (ABC),Sousse,8
2023-08-02,La Poste Tunisienne,Bizerte,3
2023-08-02,Attijari Bank,Gabès,7
2023-08-02,Banque Tuniso-Libyenne (BTL),Kef,3
2023-08-02,La Poste Tunisienne,Sfax,6
2023-08-02,Amen Bank (AB),Tozeur,4
2023-08-03,Arab Tunisian Bank (ATB),Siliana,1
2023-08-03,Banque de l'Habitat (BH),Ben Arous,6
2023-08-03,Banque Internationale Arabe de Tunisie (BIAT),Ariana,5
2023-08-03,La Poste Tunisienne,Bizerte,8
2023-08-03,Banque de Tunisie (BT),Mahdia,4
2023-08-04,Banque de l'Habitat (BH),Kairouan,4
2023-08-04,Amen Bank (AB),Béja,1
2023-08-04,Arab Banking Corporation (ABC),Manouba,1
2023-08-04,Arab Banking Corporation (ABC),Ben Arous,4
2023-08-04,Banque de l'Habitat (BH),Béja,3
2023-08-04,Banque Nationale Agricole (BNA),Siliana,1
2023-08-04,Banque de l'Habitat (BH),Monastir,3
2023-08-05,Arab Banking Corporation (ABC),Kasserine,7
2023-08-05,Amen Bank (AB),Tozeur,5
2023-08-05,Banque Tuniso-Libyenne (BTL),Manouba,5
2023-08-05,Banque de l'Habitat (BH),Bizerte,6
2023-08-06,Attijari Bank,Sousse,2
2023-08-06,Amen Bank (AB),Tozeur,7
2023-08-06,Banque de l'Habitat (BH),Kasserine,4
2023-08-06,Banque Nationale Agricole (BNA),Gabès,3
2023-08-06,Banque Nationale Agricole (BNA),Ariana,1
2023-08-06,Amen Bank (AB),Sousse,4
2023-08-07,Banque de Tunisie (BT),Gabès,7
2023-08-07,Banque de l'Habitat (BH),Kairouan,8
2023-08-07,La Poste Tunisienne,Bizerte,3
2023-08-07,Banque de Tunisie (BT),Béja,7
2023-08-08,Banque Tuniso-Libyenne (BTL),Tozeur,4
2023-08-08,Banque de Tunisie (BT),Jendouba,3
2023-08-08,Banque Nationale Agricole (BNA),Ben Arous,5
2023-08-08,Arab Tunisian Bank (ATB),Kebili,2
2023-08-08,Banque de Tunisie (BT),Kairouan,4
2023-08-08,Banque Internationale Arabe de Tunisie (BIAT),Sousse,1
2023-08-09,Attijari Bank,Kasserine,6
2023-08-09,La Poste Tunisienne,Tozeur,5
2023-08-09,La Poste Tunisienne,Ariana,7
2023-08-10,Banque de Tunisie (BT),Siliana,7
2023-08-10,Arab Tunisian Bank (ATB),Sidi Bouzid,6
2023-08-10,Banque Internationale Arabe de Tunisie (BIAT),Medenine,5
2023-08-10,Banque Internationale Arabe de Tunisie (BIAT),Monastir,1
2023-08-10,Attijari Bank,Ariana,4
2023-08-10,Banque Nationale Agricole (BNA),Kairouan,6
2023-08-10,Arab Banking Corporation (ABC),Tunis,3
2023-08-10,Attijari Bank,Jendouba,2
2023-08-10,Banque Internationale Arabe de Tunisie (BIAT),Kef,6
2023-08-11,Arab Tunisian Bank (ATB),Tozeur,6
2023-08-11,Banque Nationale Agricole (BNA),Manouba,3
2023-08-11,Banque Internationale Arabe de Tunisie (BIAT),Nabeul,5
2023-08-11,Attijari Bank,Kebili,5
2023-08-11,La Poste Tunisienne,Kasserine,7
2023-08-11,Arab Tunisian Bank (ATB),Tozeur,5
2023-08-12,Banque Nationale Agricole (BNA),Sfax,6
2023-08-12,Banque Internationale Arabe de Tunisie (BIAT),Monastir,3
2023-08-12,Attijari Bank,Manouba,1
2023-08-12,La Poste Tunisienne,Kef,4
2023-08-12,Banque Internationale Arabe de Tunisie (BIAT),Jendouba,3
2023-08-12,Arab Banking Corporation (ABC),Mahdia,6
2023-08-13,Banque Tuniso-Libyenne (BTL),Siliana,6
2023-08-14,Banque Internationale Arabe de Tunisie (BIAT),Gabès,7
2023-08-14,Banque Internationale Arabe de Tunisie (BIAT),Bizerte,8
2023-08-14,Arab Tunisian Bank (ATB),Béja,5
2023-08-14,Amen Bank (AB),Gabès,2
2023-08-14,Arab Tunisian Bank (ATB),Gabès,7
2023-08-14,Banque Internationale Arabe de Tunisie (BIAT),Monastir,1
2023-08-14,Banque de l'Habitat (BH),Siliana,6
2023-08-14,Banque Internationale Arabe de Tunisie (BIAT),Kairouan,1
2023-08-14,Banque de l'Habitat (BH),Medenine,1
2023-08-15,Banque Tuniso-Libyenne (BTL),Mahdia,8
2023-08-15,Arab Banking Corporation (ABC),Gabès,7
2023-08-15,Banque de l'Habitat (BH),Tunis,8
2023-08-15,Arab Tunisian Bank (ATB),Ben Arous,6
2023-08-15,Banque Nationale Agricole (BNA),Kairouan,7
2023-08-15,Arab Tunisian Bank (ATB),Jendouba,2
2023-08-15,Banque Nationale Agricole (BNA),Bizerte,2
2023-08-15,Attijari Bank,Béja,4
2023-08-16,La Poste Tunisienne,Kasserine,6
2023-08-16,Banque de l'Habitat (BH),Kebili,5
2023-08-16,Arab Tunisian Bank (ATB),Tozeur,3
2023-08-16,Amen Bank (AB),Tataouine,7
2023-08-16,Banque Internationale Arabe de Tunisie (BIAT),Tataouine,6
2023-08-17,Banque de Tunisie (BT),Sfax,8
2023-08-17,Attijari Bank,Tunis,7
2023-08-17,Arab Banking Corporation (ABC),Siliana,7
2023-08-17,La Poste Tunisienne,Ben Arous,1
2023-08-17,Amen Bank (AB),Sfax,4
2023-08-17,La Poste Tunisienne,Ben Arous,2
2023-08-17,Attijari Bank,Mahdia,8
2023-08-17,La Poste Tunisienne,Gabès,6
2023-08-17,Banque Nationale Agricole (BNA),Sfax,3
2023-08-17,La Poste Tunisienne,Kebili,5
2023-08-18,Amen Bank (AB),Kebili,4
2023-08-18,Arab Banking Corporation (ABC),Mahdia,8
2023-08-18,Amen Bank (AB),Béja,1
2023-08-18,Banque Nationale Agricole (BNA),Kairouan,2
2023-08-19,Banque Tuniso-Libyenne (BTL),Mahdia,2
2023-08-19,Arab Tunisian Bank (ATB),Jendouba,2
2023-08-19,Arab Banking Corporation (ABC),Kebili,2
2023-08-19,Attijari Bank,Nabeul,8
2023-08-19,La Poste Tunisienne,Bizerte,6
2023-08-19,La Poste Tunisienne,Sidi Bouzid,2
2023-08-19,Banque de l'Habitat (BH),Sidi Bouzid,2
2023-08-19,Amen Bank (AB),Sousse,2
2023-08-19,Banque Nationale Agricole (BNA),Tozeur,7
2023-08-19,Banque de l'Habitat (BH),Kasserine,4
2023-08-20,Banque Internationale Arabe de Tunisie (BIAT),Nabeul,4
2023-08-20,Arab Banking Corporation (ABC),Kasserine,6
2023-08-20,Banque Internationale Arabe de Tunisie (BIAT),Tataouine,5
2023-08-20,Banque Nationale Agricole (BNA),Kebili,1
2023-08-20,Banque de l'Habitat (BH),Medenine,2
2023-08-20,Attijari Bank,Jendouba,5
2023-08-21,Banque Tuniso-Libyenne (BTL),Tozeur,2
2023-08-21,La Poste Tunisienne,Siliana,2
2023-08-21,Banque Tuniso-Libyenne (BTL),Kef,3
2023-08-21,Amen Bank (AB),Gafsa,3
2023-08-21,Banque de Tunisie (BT),Nabeul,3
2023-08-21,Arab Banking Corporation (ABC),Siliana,1
2023-08-21,Arab Banking Corporation (ABC),Ben Arous,2
2023-08-22,Banque de l'Habitat (BH),Kef,7
2023-08-22,Banque Nationale Agricole (BNA),Gabès,2
2023-08-23,Arab Banking Corporation (ABC),Sidi Bouzid,5
2023-08-23,La Poste Tunisienne,Jendouba,4
2023-08-23,Attijari Bank,Kairouan,8
2023-08-23,Amen Bank (AB),Kairouan,3
2023-08-24,Banque de Tunisie (BT),Sfax,2
2023-08-24,Banque de l'Habitat (BH),Kairouan,3
2023-08-24,Banque Nationale Agricole (BNA),Béja,4
2023-08-25,Banque Internationale Arabe de Tunisie (BIAT),Manouba,1
2023-08-25,Arab Banking Corporation (ABC),Kebili,7
2023-08-25,Banque Nationale Agricole (BNA),Nabeul,7
2023-08-25,Banque Internationale Arabe de Tunisie (BIAT),Kef,5
2023-08-25,Attijari Bank,Sousse,5
2023-08-25,Arab Tunisian Bank (ATB),Nabeul,4
2023-08-25,Banque Internationale Arabe de Tunisie (BIAT),Béja,4
2023-08-25,La Poste Tunisienne,Kairouan,3
2023-08-25,Arab Tunisian Bank (ATB),Sidi Bouzid,4
2023-08-26,La Poste Tunisienne,Mahdia,3
2023-08-26,Banque Internationale Arabe de Tunisie (BIAT),Sousse,5
2023-08-26,Banque Internationale Arabe de Tunisie (BIAT),Kasserine,4
2023-08-26,La Poste Tunisienne,Siliana,8
2023-08-26,Attijari Bank,Kairouan,3
2023-08-26,Arab Tunisian Bank (ATB),Jendouba,7
2023-08-27,Amen Bank (AB),Kef,1
2023-08-27,Banque de l'Habitat (BH),Sousse,8
2023-08-27,Banque de Tunisie (BT),Kef,2
2023-08-27,Banque de l'Habitat (BH),Tozeur,3
2023-08-27,Banque Nationale Agricole (BNA),Mahdia,4
2023-08-27,Amen Bank (AB),Sfax,8
2023-08-27,Banque Internationale Arabe de Tunisie (BIAT),Zaghouan,3
2023-08-27,Attijari Bank,Sfax,3
2023-08-27,La Poste Tunisienne,Kef,5
2023-08-28,Attijari Bank,Kairouan,7
2023-08-28,Banque de l'Habitat (BH),Ariana,5
2023-08-28,Banque de Tunisie (BT),Ariana,5
2023-08-28,Amen Bank (AB),Tozeur,6
2023-08-28,Arab Banking Corporation (ABC),Béja,4
2023-08-28,Arab Banking Corporation (ABC),Mahdia,5
2023-08-28,Amen Bank (AB),Gabès,1
2023-08-28,Banque de l'Habitat (BH),Tataouine,1
2023-08-29,Amen Bank (AB),Béja,4
2023-08-29,Attijari Bank,Jendouba,5
2023-08-29,La Poste Tunisienne,Ben Arous,3
2023-08-29,Arab Tunisian Bank (ATB),Sidi Bouzid,7
2023-08-29,Banque de Tunisie (BT),Bizerte,7
2023-08-30,Banque Nationale Agricole (BNA),Kasserine,6
2023-08-30,Arab Banking Corporation (ABC),Kef,8
2023-08-30,Banque Tuniso-Libyenne (BTL),Nabeul,5
2023-08-30,Banque Nationale Agricole (BNA),Sousse,4
2023-08-30,La Poste Tunisienne,Béja,2
2023-08-30,Banque de l'Habitat (BH),Kebili,8
2023-08-30,La Poste Tunisienne,Gabès,7
2023-08-30,La Poste Tunisienne,Tunis,5
2023-08-30,Arab Banking Corporation (ABC),Nabeul,3
2023-08-31,Amen Bank (AB),Ben Arous,3
2023-08-31,Banque de l'Habitat (BH),Kasserine,2
2023-08-31,Banque Internationale Arabe de Tunisie (BIAT),Medenine,6
2023-08-31,Arab Tunisian Bank (ATB),Ben Arous,7
2023-08-31,Banque Nationale Agricole (BNA),Ben Arous,1
2023-08-31,Banque de l'Habitat (BH),Kasserine,2
2023-08-31,Banque Nationale Agricole (BNA),Ben Arous,6
2023-09-01,La Poste Tunisienne,Gabès,6
2023-09-01,Banque Tuniso-Libyenne (BTL),Sfax,6
2023-09-01,Banque de Tunisie (BT),Kasserine,7
2023-09-01,La Poste Tunisienne,Sousse,2
2023-09-01,La Poste Tunisienne,Kebili,3
2023-09-01,Attijari Bank,Medenine,8
2023-09-01,Banque Tuniso-Libyenne (BTL),Tataouine,1
2023-09-02,Banque Tuniso-Libyenne (BTL),Kairouan,4
2023-09-02,Banque de l'Habitat (BH),Tataouine,3
2023-09-02,Arab Tunisian Bank (ATB),Kasserine,6
2023-09-02,Banque de l'Habitat (BH),Ariana,1
2023-09-02,Arab Banking Corporation (ABC),Ben Arous,5
2023-09-02,Banque de Tunisie (BT),Kebili,5
2023-09-03,Banque de Tunisie (BT),Manouba,2
2023-09-03,La Poste Tunisienne,Kairouan,8
2023-09-03,Arab Tunisian Bank (ATB),Medenine,3
2023-09-03,Amen Bank (AB),Ben Arous,8
2023-09-04,Banque Internationale Arabe de Tunisie (BIAT),Tunis,1
2023-09-04,Banque de l'Habitat (BH),Tunis,4
2023-09-04,Banque de l'Habitat (BH),Sousse,3
2023-09-04,Banque Nationale Agricole (BNA),Tozeur,8
2023-09-04,La Poste Tunisienne,Medenine,1
2023-09-04,La Poste Tunisienne,Tunis,6
2023-09-04,Amen Bank (AB),Sousse,6
2023-09-04,Banque de l'Habitat (BH),Tunis,6
2023-09-04,Attijari Bank,Tunis,8
2023-09-04,Banque Nationale Agricole (BNA),Zaghouan,4
2023-09-05,Banque Tuniso-Libyenne (BTL),Bizerte,7
2023-09-05,Attijari Bank,Kasserine,8
2023-09-06,Banque Internationale Arabe de Tunisie (BIAT),Kef,1
2023-09-06,Arab Tunisian Bank (ATB),Bizerte,7
2023-09-06,Arab Tunisian Bank (ATB),Mahdia,7
2023-09-06,Arab Banking Corporation (ABC),Tataouine,6
2023-09-06,Attijari Bank,Sfax,7
2023-09-06,Banque Tuniso-Libyenne (BTL),Bizerte,8
2023-09-06,Arab Banking Corporation (ABC),Gabès,5
2023-09-07,Arab Tunisian Bank (ATB),Manouba,5
2023-09-07,Banque de Tunisie (BT),Tozeur,2
2023-09-07,Banque Internationale Arabe de Tunisie (BIAT),Sfax,2
2023-09-07,Attijari Bank,Sousse,1
2023-09-07,Attijari Bank,Bizerte,5
2023-09-07,Amen Bank (AB),Bizerte,3
2023-09-07,Arab Banking Corporation (ABC),Medenine,4
2023-09-07,Banque de Tunisie (BT),Sousse,3
2023-09-07,Banque Tuniso-Libyenne (BTL),Zaghouan,8
2023-09-07,Banque de l'Habitat (BH),Tozeur,5
2023-09-07,Banque de l'Habitat (BH),Bizerte,6
2023-09-08,Attijari Bank,Jendouba,2
2023-09-08,Banque Tuniso-Libyenne (BTL),Béja,2
2023-09-08,Arab Tunisian Bank (ATB),Jendouba,4
2023-09-08,Banque de Tunisie (BT),Manouba,2
2023-09-08,Banque de Tunisie (BT),Ariana,1
2023-09-08,Amen Bank (AB),Gabès,2
2023-09-08,Banque de Tunisie (BT),Mahdia,8
2023-09-09,Banque Nationale Agricole (BNA),Gabès,5
2023-09-09,Banque Nationale Agricole (BNA),Tozeur,1
2023-09-09,Banque de Tunisie (BT),Sidi Bouzid,7
2023-09-09,Banque de Tunisie (BT),Sfax,2
2023-09-09,Arab Tunisian Bank (ATB),Kef,5
2023-09-09,Banque Internationale Arabe de Tunisie (BIAT),Béja,8
2023-09-09,Banque de l'Habitat (BH),Medenine,3
2023-09-10,Attijari Bank,Nabeul,1
2023-09-10,Banque Internationale Arabe de Tunisie (BIAT),Sidi Bouzid,7
2023-09-10,Banque de l'Habitat (BH),Sousse,7
2023-09-10,Arab Tunisian Bank (ATB),Siliana,7
2023-09-10,Banque de Tunisie (BT),Nabeul,8
2023-09-11,Banque Tuniso-Libyenne (BTL),Jendouba,8
2023-09-11,Banque de l'Habitat (BH),Jendouba,2
2023-09-11,Banque Tuniso-Libyenne (BTL),Sousse,1
2023-09-11,Amen Bank (AB),Kairouan,1
2023-09-11,Banque de l'Habitat (BH),Kairouan,7
2023-09-12,Arab Banking Corporation (ABC),Sfax,8
2023-09-12,Banque de l'Habitat (BH),Béja,6
2023-09-12,Banque Nationale Agricole (BNA),Ben Arous,6
2023-09-12,Banque Internationale Arabe de Tunisie (BIAT),Tunis,7
2023-09-12,Amen Bank (AB),Ariana,3
2023-09-12,Banque de l'Habitat (BH),Kebili,1
2023-09-13,Banque Internationale Arabe de Tunisie (BIAT),Kebili,5
